Nmero_punt_crtic;Codi_Districte;Nom_Districte;Codi_Barri;Nom_Barri;Nom_Carrer;Nmero;Latitud;Longitud;Motiu;Nombre_visites_setembre_2017;Estat_setembre_2017;Nombre_visites_octubre_2017;Estat_octubre_2017;Nombre_visites_novembre_2017;Estat_novembre_2017;Nombre_visites_desembre_2017;Estat_desembre_2017;Nombre_visites_gener_2018;Estat_gener_2018
1018;2;Eixample ;6;la Sagrada Famlia;Carrer Rossell;490;41.409004;2.178412;Propietaris danimals incvics;22;7.6;18;5;18;4.2;13;4.8;19;7
1019;2;Eixample ;6;la Sagrada Famlia;Passatge Vilaret;45;41.406929;2.178298;Propietaris danimals incvics;21;9.2;18;10.4;18;9.1;13;10.5;19;14
1020;2;Eixample ;6;la Sagrada Famlia;Carrer Enamorats;70;41.404537;2.181882;Propietaris danimals incvics;21;5.6;18;6.1;18;5.5;13;5.9;19;8.5
1021;2;Eixample ;6;la Sagrada Famlia;Plaa Hispanitat;1;41.401596;2.179056;Presncia danimals i/o alimentadors daquests;21;10.3;18;6.4;18;5.2;13;9.2;19;9
1022;2;Eixample ;6;la Sagrada Famlia;Passatge Font;1;41.402287;2.175712;Mal s de contenidors i/o papereres;21;7.2;19;9.4;18;6.4;13;6.9;19;8.5
1023;2;Eixample ;6;la Sagrada Famlia;Passatge Maiol;1;41.401901;2.17439;Propietaris danimals incvics;21;7.1;19;5.2;17;5;13;4.6;19;5.1
1024;2;Eixample ;6;la Sagrada Famlia;Carrer Calabria;90;41.379131;2.156119;Propietaris danimals incvics;19;7.5;19;6.9;19;9;9;10.1;13;9.9
1025;2;Eixample ;6;la Sagrada Famlia;Passatge Sim;1;41.404076;2.172752;Fora afluncia de gent;20;8.1;19;5.2;18;4.4;13;5.4;18;6.5
1026;2;Eixample ;6;la Sagrada Famlia;Castillejos;317;41.408424;2.175751;Fora afluncia de gent;22;8.8;18;7.6;18;8.8;13;6.7;19;8.3
1027;2;Eixample ;6;la Sagrada Famlia;Corsega;319;41.408932;2.175719;Fora afluncia de gent;22;6.1;18;6.2;18;3;13;1.6;19;5.5
1028;2;Eixample ;6;la Sagrada Famlia;Consell de cent;528;41.402607;2.181094;Fora afluncia de gent;21;9;18;6.8;18;4.2;13;6.1;19;6.7
1029;2;Eixample ;6;la Sagrada Famlia;Valencia;431;41.402313;2.176062;Fora afluncia de gent;20;6.7;19;4.1;18;5.5;13;5.2;19;11.1
1030;2;Eixample ;7;la Dreta de l'Eixample;Carrer Consell de Cent;56;41.393261;2.169771;Alt s de lespai pblic;20;2;18;4.9;15;5.3;13;5.2;17;7.8
1031;2;Eixample ;7;la Dreta de l'Eixample;Carrer Pau Claris;118;41.392204;2.167848;Mala praxis comercial;24;7.2;18;7.6;17;8;13;10.7;17;4.1
1032;2;Eixample ;7;la Dreta de l'Eixample;Carrer Arag;299;41.394444;2.167892;Alt s de lespai pblic;19;5.5;18;4.1;16;3.8;13;3.4;17;4.9
1033;2;Eixample ;7;la Dreta de l'Eixample;Gran Via de les Corts Catalans;657;41.393524;2.173343;Problemtica social;21;4.9;18;2.6;17;2.9;13;4;17;6
1034;2;Eixample ;7;la Dreta de l'Eixample;Carrer Roger de Flor;162;41.397327;2.174768;Alt s de lespai pblic;22;1.9;17;1.6;17;1.3;13;1.5;17;2.4
1035;2;Eixample ;7;la Dreta de l'Eixample;Carrer Roger de Flor;198;41.398884;2.172711;Propietaris danimals incvics;21;2.9;16;3.8;18;3.3;13;5.5;18;3.9
1036;2;Eixample ;7;la Dreta de l'Eixample;Carrer  Bailn;144;41.399124;2.167757;Mal s de contenidors i/o papereres;21;5;17;4.4;18;5.6;13;3.5;17;5.2
1037;2;Eixample ;7;la Dreta de l'Eixample;Passatge Mercader;9;41.392666;2.159749;Mal s de contenidors i/o papereres;24;5.8;18;6.9;16;6;13;8;17;5.6
1038;2;Eixample ;7;la Dreta de l'Eixample;Passatge de Domingo;8;41.39291;2.162458;Mal s de contenidors i/o papereres;24;8;18;15.6;16;7.1;13;7.8;17;4.5
1039;2;Eixample ;7;la Dreta de l'Eixample;Rossell;254;41.396866;2.162146;Fora afluncia de gent;22;10.3;18;6.3;18;7.5;13;19.7;18;11.8
1040;2;Eixample ;7;la Dreta de l'Eixample;Pau Claris;184;41.396233;2.162581;Fora afluncia de gent;21;3.8;18;4.2;18;3.7;12;4.4;18;4.4
1041;2;Eixample ;7;la Dreta de l'Eixample;Plaa urquinaona;1;41.389053;2.172542;Fora afluncia de gent;20;6.4;18;4.7;17;4.5;13;6.1;17;4.1
1042;2;Eixample ;8;l'Antiga Esquerra de l'Eixample;Carrer Arag;160;41.38599;2.156697;Propietaris danimals incvics;15;7.7;18;6.9;18;8.6;10;7.7;14;5.8
1043;2;Eixample ;8;l'Antiga Esquerra de l'Eixample;Carrer Rossell;151;41.388653;2.150969;Alt s de lespai pblic;18;2.8;16;3.4;19;3.9;10;2.6;14;2.6
1044;2;Eixample ;8;l'Antiga Esquerra de l'Eixample;Carrer Casanova;203;41.393166;2.148451;Mal s de contenidors i/o papereres;17;8.4;17;12;18;12.6;10;15.9;15;17.3
1045;2;Eixample ;8;l'Antiga Esquerra de l'Eixample;Carrer Paris;207;41.394436;2.15412;Mal s de contenidors i/o papereres;17;5.9;17;4.8;17;12.7;10;5.5;15;8.3
1046;2;Eixample ;8;l'Antiga Esquerra de l'Eixample;Carrer Rossell;191;41.392025;2.155467;Alt s de lespai pblic;17;2.6;18;4.5;18;4.2;11;4.4;15;4.4
1047;2;Eixample ;8;l'Antiga Esquerra de l'Eixample;Carrer Enric Granados;78;41.392643;2.155988;Mal s de contenidors i/o papereres;17;3.7;15;5;18;9.9;11;5;15;4.2
1048;2;Eixample ;8;l'Antiga Esquerra de l'Eixample;Carrer Provena;226;41.391186;2.156818;Mal s de contenidors i/o papereres;17;6.4;17;9.5;18;11.9;12;9.3;14;11.8
1049;2;Eixample ;8;l'Antiga Esquerra de l'Eixample;Plaa Letamendi;13;41.388885;2.160213;Fora afluncia de gent;17;6.9;17;8;19;7.7;11;10.3;14;9.1
1050;2;Eixample ;8;l'Antiga Esquerra de l'Eixample;Plaa Letamendi;36;41.388809;2.161287;Propietaris danimals incvics;17;8.6;17;10.8;19;10.4;11;8;14;5.4
1051;2;Eixample ;8;l'Antiga Esquerra de l'Eixample;Carrer Diputaci;198;41.385635;2.161016;Propietaris danimals incvics;17;5.1;18;8.3;17;8.8;10;22.1;14;9.5
1052;2;Eixample ;8;l'Antiga Esquerra de l'Eixample;Passatge de Gaiol;1;41.400707;2.172698;Poca afluncia de gent;22;5.1;18;4;18;3.5;13;5.2;19;2.7
1053;2;Eixample ;8;l'Antiga Esquerra de l'Eixample;Corsega;195;41.390312;2.151032;Fora afluncia de gent;17;0.4;17;0.2;19;0.3;10;0.6;15;0.6
1054;2;Eixample ;8;l'Antiga Esquerra de l'Eixample;Paris;201;41.393845;2.153471;Fora afluncia de gent;14;8.6;17;6.5;18;6.4;11;8.9;15;10.5
1055;2;Eixample ;8;l'Antiga Esquerra de l'Eixample;Rossell;173;41.390575;2.153673;Fora afluncia de gent;17;3.9;17;4;15;3.9;11;3;14;2.2
1056;2;Eixample ;8;l'Antiga Esquerra de l'Eixample;Londres;96;41.393726;2.151139;Fora afluncia de gent;17;9.5;17;7.2;18;18.5;10;13.6;15;9.8
1057;2;Eixample ;8;l'Antiga Esquerra de l'Eixample;Casanova;228;41.392639;2.149332;Fora afluncia de gent;17;12.3;17;4.5;18;8.2;10;11.9;15;11.2
1058;2;Eixample ;8;l'Antiga Esquerra de l'Eixample;Casanova;187;41.392136;2.149842;Fora afluncia de gent;17;11;17;8.4;18;6.3;10;7.3;15;8.1
1059;2;Eixample ;8;l'Antiga Esquerra de l'Eixample;Vilarroel;58;41.383343;2.159277;Fora afluncia de gent;17;12.1;18;11.8;18;14.5;10;17.5;14;16.3
1060;2;Eixample ;8;l'Antiga Esquerra de l'Eixample;Diputaci;224;41.386806;2.162348;Fora afluncia de gent;17;6.1;18;13.4;19;16.1;10;16.9;14;17.1
1061;2;Eixample ;9;la Nova Esquerra de l'Eixample;Carrer Comte Borrell;148;41.382778;2.15537;Mal s de contenidors i/o papereres;15;10.1;19;7.2;19;7.6;9;11.7;15;8
1062;2;Eixample ;9;la Nova Esquerra de l'Eixample;Carrer comte borrell;157;41.382462;2.155006;Alt s de lespai pblic;16;7.4;19;5.9;19;5.4;9;7;15;5.1
1063;2;Eixample ;9;la Nova Esquerra de l'Eixample;Carrer Comte Borrell;228;41.386768;2.150353;Mal s de contenidors i/o papereres;19;4;16;2;18;5.6;10;3.7;14;2.8
1064;2;Eixample ;9;la Nova Esquerra de l'Eixample;Carrer de Viladomat;279;41.387451;2.145883;Alt s de lespai pblic;18;2.4;16;4;18;3.8;10;4.9;15;2.7
1065;2;Eixample ;9;la Nova Esquerra de l'Eixample;Carrer Calbria;263;41.387028;2.145135;Efecte crida;18;8.1;16;5.9;18;5.8;10;8.3;15;8.5
1066;2;Eixample ;9;la Nova Esquerra de l'Eixample;Carrer Rossell;63;41.385513;2.145993;Presncia danimals i/o alimentadors daquests;18;12.1;16;7.3;18;10.3;10;9.1;14;7.7
1067;2;Eixample ;9;la Nova Esquerra de l'Eixample;Avinguda de  Roma;80;41.383179;2.148807;Propietaris danimals incvics;19;5.7;19;4.3;19;5.7;9;5.9;15;5.3
1068;2;Eixample ;9;la Nova Esquerra de l'Eixample;Avinguda de  Roma;34;41.381989;2.14656;Propietaris danimals incvics;19;9.2;18;10.4;19;12.7;9;10.1;15;6.4
1069;2;Eixample ;9;la Nova Esquerra de l'Eixample;Carrer Vilamar;91;41.380711;2.146047;Propietaris danimals incvics;18;5.6;19;7.7;19;14.2;9;10.3;15;11.3
1070;2;Eixample ;9;la Nova Esquerra de l'Eixample;Carrer Vilamar;78;41.378677;2.149603;Mal s de contenidors i/o papereres;20;7.5;20;8.2;19;5.7;9;15.1;15;9.5
1071;2;Eixample ;9;la Nova Esquerra de l'Eixample;Diputaci;14;41.376976;2.148459;Alt s de lespai pblic;20;22.9;20;8.9;19;9;9;14.3;15;10.5
1072;2;Eixample ;9;la Nova Esquerra de l'Eixample;Rocafort;87;41.378864;2.152808;Propietaris danimals incvics;17;9.2;19;8.5;19;9;9;7.6;15;7.4
1073;2;Eixample ;9;la Nova Esquerra de l'Eixample;Carrer Villarroel;70;41.383781;2.158698;Propietaris danimals incvics;14;6.9;17;8.5;18;9.9;10;10.8;14;8.8
1074;2;Eixample ;9;la Nova Esquerra de l'Eixample;Corsega;99;41.386322;2.145741;Fora afluncia de gent;19;5.4;16;3.6;18;4;10;6;14;4.8
1075;2;Eixample ;9;la Nova Esquerra de l'Eixample;Viladomat;244;41.387356;2.147188;Fora afluncia de gent;19;6.1;16;5;18;6.8;10;9;15;8.5
1076;2;Eixample ;9;la Nova Esquerra de l'Eixample;Llan;25;41.37904;2.146755;Fora afluncia de gent;19;8.5;19;6.9;19;5.9;9;9.9;15;7.1
1077;2;Eixample ;10;Sant Antoni;Carrer Seplveda;86;41.379292;2.157486;Propietaris danimals incvics;19;6.7;19;7.3;19;7.1;9;7.8;14;4.1
1078;2;Eixample ;10;Sant Antoni;Avinguda Mistral;6;41.377617;2.159171;Fora afluncia de gent;18;7.6;19;8.3;19;7.2;8;9.7;14;9.7
1079;2;Eixample ;10;Sant Antoni;Avinguda Mistral;34;41.376926;2.156922;Propietaris danimals incvics;18;7.1;19;6.4;19;6.7;9;6.6;13;7.7
1080;2;Eixample ;10;Sant Antoni;Avinguda Mistral;46;41.376396;2.155272;Mal s de contenidors i/o papereres;18;7.2;19;5.7;19;6.6;9;7.6;12;3.9
1081;2;Eixample ;10;Sant Antoni;Avinguda Mistral;68;41.375706;2.152812;Propietaris danimals incvics;18;7.3;19;7.1;19;6.3;8;4;11;0
1082;2;Eixample ;10;Sant Antoni;Carrer Compte Borrell;58;41.377899;2.161819;Mal s de contenidors i/o papereres;17;8.2;18;5.5;19;4.9;9;4.1;14;5.7
1083;2;Eixample ;10;Sant Antoni;Carrer comte borrell;44-56;41.377399;2.162763;Alt s de lespai pblic;17;1.6;18;2.6;19;2;9;2.6;14;4.1
1084;2;Eixample ;10;Sant Antoni;Carrer Marqus del Campo Sagrado;35;41.376644;2.165392;Problemtica social;18;10.3;18;9.7;19;15.6;9;12.6;14;13.3
1085;2;Eixample ;10;Sant Antoni;Carrer Marqus del Campo Sagrado;26;41.376179;2.164732;Problemtica social;18;6.3;18;5.9;19;8.2;9;7.1;14;6.7
1086;2;Eixample ;10;Sant Antoni;Carrer Manso;28;41.376385;2.160248;Presncia danimals i/o alimentadors daquests;18;3.5;19;2.4;19;3.4;9;2.8;14;3.4
1087;2;Eixample ;10;Sant Antoni;Carrer Tamatit;126;41.377079;2.159071;Poca afluncia de gent;18;6.9;19;5;19;6.5;9;4.9;14;6.6
1088;2;Eixample ;10;Sant Antoni;Carrer Floridablanca;125;41.380943;2.161692;Propietaris danimals incvics;18;7.2;18;7.4;19;7.7;9;9.2;14;7.9
1089;2;Eixample ;10;Sant Antoni;Passatge Sant Antoni abat;1;41.379635;2.160982;Fora afluncia de gent;17;17.6;18;7.3;19;11.4;9;11.2;14;8.3
1090;2;Eixample ;10;Sant Antoni;Ronda Sant antoni;15;41.379932;2.163224;Fora afluncia de gent;18;9.2;17;15;19;11.9;9;12.8;14;15.7
1091;2;Eixample ;10;Sant Antoni;Plaa Goya;1;41.383778;2.163574;Fora afluncia de gent;18;8.7;18;8.6;19;5.8;9;5.2;14;9.4
1092;3;Sants-Montjuc;11;el Poble Sec;Plaa de Margarida Xirgu;0;41.370804;2.157593;Propietaris danimals incvics;23;4.5;17;4.1;16;4.4;8;6.1;12;4.3
1093;3;Sants-Montjuc;11;el Poble Sec;Carrer Blai;63;41.374664;2.16188;Mal s de contenidors i/o papereres;23;1;16;2.8;17;2.3;10;2.1;13;1.6
1094;3;Sants-Montjuc;11;el Poble Sec;Carrer Margarit;18;41.373814;2.163597;Mal s de contenidors i/o papereres;23;9.1;5;9.8;15;7.4;10;14;12;6.8
1095;3;Sants-Montjuc;11;el Poble Sec;Carrer Tapioles;20;41.373577;2.164381;Mal s de contenidors i/o papereres;23;3.7;15;8;16;5.2;10;3.3;12;8.6
1096;3;Sants-Montjuc;11;el Poble Sec;Carrer Poeta Cabanyes;36;41.37336;2.165032;Mal s de contenidors i/o papereres;23;10.5;15;7;16;14.7;10;14.6;12;15.4
1097;3;Sants-Montjuc;11;el Poble Sec;Carrer Nou de la Rambla;165;41.372128;2.167121;Mal s de contenidors i/o papereres;22;1.3;15;1.3;9;1.4;3;0;12;0.8
1098;3;Sants-Montjuc;11;el Poble Sec;Parc de la Primavera;0;41.37088;2.167176;Propietaris danimals incvics;6;1.7;5;1.6;4;0;4;1.5;4;2.1
1099;3;Sants-Montjuc;11;el Poble Sec;Jardins de les Tres Xemeneies;0;41.374096;2.172111;Alt s de lespai pblic;22;1.8;16;1.6;17;0.6;10;0.8;12;2.9
1100;3;Sants-Montjuc;11;el Poble Sec;Carrer Nou de la Rambla;120;41.374264;2.169238;Mal s de contenidors i/o papereres;22;1.3;15;2.7;16;1.5;10;0.3;12;2.8
1101;3;Sants-Montjuc;11;el Poble Sec;Plaa de Navas;3;41.374023;2.159078;Alt s de lespai pblic;23;1.1;17;0.8;17;0.9;8;1.8;12;1.5
1102;3;Sants-Montjuc;11;el Poble Sec;Plaa de la Bella Dorita;1;41.374725;2.167401;Fora afluncia de gent;22;1.6;15;2.2;16;1.9;10;2.7;11;1.6
1103;3;Sants-Montjuc;11;el Poble Sec;Plaa del Sortidor;1;41.372345;2.162394;Fora afluncia de gent;23;2.1;15;3;16;2;10;1.3;12;2.3
1104;3;Sants-Montjuc;11;el Poble Sec;Plaa del Doctor Pere Franquesa;1;41.372307;2.158548;Propietaris danimals incvics;23;0.8;17;1.6;16;0.1;9;0.3;12;1.8
1105;3;Sants-Montjuc;11;el Poble Sec;Plaa Santa Madrona;2;41.373463;2.156411;Presncia danimals i/o alimentadors daquests;23;3.7;17;0.3;16;0;8;1.8;12;0.3
1106;3;Sants-Montjuc;11;el Poble Sec;Carrer de la Frana Xica;35b;41.372112;2.15692;Propietaris danimals incvics;23;5.9;17;4.8;16;4.2;8;4.7;12;4.2
1107;3;Sants-Montjuc;11;el Poble Sec;Carrer de la Concrdia;47;41.372112;2.158734;Mal s de contenidors i/o papereres;23;1.9;17;1.8;16;2.7;9;10.3;12;3.2
1108;3;Sants-Montjuc;11;el Poble Sec;Carrer Annbal;4;41.371746;2.162336;Mal s de contenidors i/o papereres;23;0.1;15;1.2;16;0.2;10;0.2;12;0.4
1109;3;Sants-Montjuc;11;el Poble Sec;Carrer Magalh?es;22;41.371941;2.164525;Mal s de contenidors i/o papereres;22;1.5;15;2.6;16;5.4;10;1.9;12;2.4
1110;3;Sants-Montjuc;11;el Poble Sec;Carrer Magalh?es;10;41.371723;2.16555;Mal s de contenidors i/o papereres;22;4.1;15;2.5;16;2;10;1.7;12;1.7
1111;3;Sants-Montjuc;11;el Poble Sec;Carrer del Roser;50;41.372608;2.1661;Mal s de contenidors i/o papereres;22;4.4;15;2.1;16;2.1;10;4.1;12;2.1
1112;3;Sants-Montjuc;11;el Poble Sec;Carrer Elkano;19;41.372791;2.164192;Mal s de contenidors i/o papereres;23;1.2;15;0.9;16;2.1;10;4.4;12;2.1
1113;3;Sants-Montjuc;11;el Poble Sec;Carrer Elkano;27;41.372974;2.16358;Mal s de contenidors i/o papereres;23;0.2;15;1.1;16;0.2;10;0;12;2.5
1114;3;Sants-Montjuc;11;el Poble Sec;Carrer de la Concrdia;3;41.37389;2.160633;Mal s de contenidors i/o papereres;15;1;11;0;16;0;8;0;10;0
1115;3;Sants-Montjuc;11;el Poble Sec;Carrer Bbila;2;41.373455;2.158559;Mal s de contenidors i/o papereres;23;5.9;17;6.2;17;7.6;8;9.7;12;6.2
1116;3;Sants-Montjuc;11;el Poble Sec;Carrer Lleida;15;41.373264;2.15503;Mal s de contenidors i/o papereres;23;2.4;17;2.8;16;0.4;8;0.4;12;1.5
1117;3;Sants-Montjuc;11;el Poble Sec;Carrer Ricart;36;41.372787;2.157561;Mal s de contenidors i/o papereres;23;1.6;17;0.6;16;1.8;8;0.8;12;1.1
1118;3;Sants-Montjuc;11;el Poble Sec;Carrer Ricart;27b;41.373207;2.157841;Mal s de contenidors i/o papereres;23;1;17;0.2;16;4.2;8;3.4;12;1.7
1119;3;Sants-Montjuc;11;el Poble Sec;Carrer Magalh?es;38;41.372261;2.163345;Mal s de contenidors i/o papereres;23;1.7;15;2.9;16;3.7;10;2.2;12;3.5
1120;3;Sants-Montjuc;11;el Poble Sec;Carrer de Salv;2;41.374626;2.166683;Mal s de contenidors i/o papereres;22;2.4;15;2.1;16;3.9;10;2.4;11;3.5
1121;3;Sants-Montjuc;11;el Poble Sec;Avinguda del Parallel;141;41.374809;2.158257;Mal s de contenidors i/o papereres;23;1.1;17;2.2;16;4.5;8;6.6;12;1.7
1122;3;Sants-Montjuc;11;el Poble Sec;Avinguda del Parallel;159;41.374798;2.156837;Mal s de contenidors i/o papereres;23;4.4;17;1.6;16;2.7;8;4.7;12;2.7
1123;3;Sants-Montjuc;11;el Poble Sec;Carrer de la Font Honrada;4;41.374397;2.155798;Mal s de contenidors i/o papereres;23;1.2;17;2.5;16;6;8;1;12;5.5
1124;3;Sants-Montjuc;11;el Poble Sec;Carrer de la Font Honrada;12;41.374134;2.155811;Mal s de contenidors i/o papereres;8;0;17;1.3;16;0.4;8;1;12;0.4
1125;3;Sants-Montjuc;11;el Poble Sec;Avinguda de la Reina Maria Cristina;8b;41.373749;2.149961;Fora afluncia de gent;23;1.7;20;0;16;0.7;8;0;13;0.1
1126;3;Sants-Montjuc;11;el Poble Sec;Avinguda de la Reina Maria Cristina;4;41.373032;2.150707;Fora afluncia de gent;23;0.2;18;0.3;16;0.2;8;0;13;0
1127;3;Sants-Montjuc;11;el Poble Sec;Carrer Olivera;34;41.373676;2.157589;Fora afluncia de gent;23;4.6;17;5;16;4;8;5.3;12;3
1128;3;Sants-Montjuc;11;el Poble Sec;Carrer de la Font-Trobada;17;41.370712;2.166523;Fora afluncia de gent;6;3;5;3.2;4;3.8;4;4.8;4;5.9
1129;3;Sants-Montjuc;11;el Poble Sec;Jardins de les Hortes de Sant Bertran;1;41.372444;2.173553;Fora afluncia de gent;6;13.5;5;13.2;4;20;4;9.6;4;20.8
1130;3;Sants-Montjuc;12;la Marina del Prat Vermell;Plaa del Nou;0;41.35318;2.141477;Fora afluncia de gent;4;3.2;7;4.3;4;3;4;3.2;4;1
1131;3;Sants-Montjuc;12;la Marina del Prat Vermell;Plaa de Falset;0;41.352398;2.142053;Fora afluncia de gent;4;16.8;6;8.8;4;7;4;7.6;3;11.3
1132;3;Sants-Montjuc;12;la Marina del Prat Vermell;Carrer de l'Estany;27;41.355637;2.14028;Fora afluncia de gent;4;0.9;4;0.6;4;0.5;4;0.5;3;1
1133;3;Sants-Montjuc;13;la Marina de Port;Carrer de Mare de Du del Port;413;41.36491;2.138964;Mal s de contenidors i/o papereres;17;1.5;16;0.4;11;0.3;5;0;10;0.2
1134;3;Sants-Montjuc;14;la Font de la Guatlla;Parc de la Font Florida;1;41.366634;2.141035;Propietaris danimals incvics;18;7.3;15;2.9;11;3.4;5;2;10;1.5
1135;3;Sants-Montjuc;13;la Marina de Port;Parc de Can Sabat;0;41.363605;2.137903;Propietaris danimals incvics;17;5.2;16;3.2;11;2.5;5;0.6;10;2
1136;3;Sants-Montjuc;13;la Marina de Port;Carrer Mineria;56;41.366886;2.140002;Mal s de contenidors i/o papereres;17;1.2;15;0.1;11;1.4;5;1;10;0.6
1137;3;Sants-Montjuc;13;la Marina de Port;Jardins dels Drets Humans;0;41.361355;2.136333;Propietaris danimals incvics;17;4.2;15;2.3;11;2;5;1.8;9;2.4
1138;3;Sants-Montjuc;13;la Marina de Port;Carrer Plat;4;41.35812;2.13474;Mal s de contenidors i/o papereres;16;4.1;14;1.2;11;4.4;5;6.2;9;3.2
1139;3;Sants-Montjuc;13;la Marina de Port;Carrer Foneria;39;41.360916;2.139579;Mal s de contenidors i/o papereres;17;2.5;16;3.8;11;6.1;5;2.8;10;1.8
1140;3;Sants-Montjuc;13;la Marina de Port;Carrer Aviador Franco;14;41.36058;2.141285;Propietaris danimals incvics;17;7.3;16;12.7;11;5.9;5;6.4;10;7
1141;3;Sants-Montjuc;13;la Marina de Port;Carrer Mare de Du del Port;279;41.35976;2.141735;Mal s de contenidors i/o papereres;17;3.3;16;1.9;11;0.7;5;0.8;10;1.5
1142;3;Sants-Montjuc;13;la Marina de Port;Jardins de la Mediterrnia;0;41.359673;2.140805;Mal s de contenidors i/o papereres;17;6.5;16;6.7;11;7.5;5;7;10;7.2
1143;3;Sants-Montjuc;13;la Marina de Port;Carrer Qumica;1;41.365955;2.138194;Efecte crida;17;4;16;4;11;5.1;5;9;10;6.5
1144;3;Sants-Montjuc;13;la Marina de Port;Carrer del Marbre;2;41.36132;2.147849;Mal s de contenidors i/o papereres;3;1.4;5;0;4;0.6;3;0;4;0
1145;3;Sants-Montjuc;13;la Marina de Port;Carrer de Can Clos;8;41.361351;2.146984;Mal s de contenidors i/o papereres;3;0;5;0;4;1.3;3;0.3;3;0
1146;3;Sants-Montjuc;13;la Marina de Port;Carrer del Radi;6;41.362816;2.13468;Fora afluncia de gent;18;6.2;14;4.8;11;1.1;5;2.4;9;4
1147;3;Sants-Montjuc;13;la Marina de Port;Jardins de Can Ferrero;0;41.358185;2.142036;Fora afluncia de gent;17;6.2;14;4.6;11;3.3;5;2;10;2.3
1148;3;Sants-Montjuc;13;la Marina de Port;Jardins del Pont Rom;0;41.358955;2.143947;Fora afluncia de gent;17;5.5;14;5;11;2.6;5;4;10;2.4
1149;3;Sants-Montjuc;13;la Marina de Port;Carrer Mare de Du del Port;333;41.36142;2.139696;Fora afluncia de gent;10;3;16;1.3;11;1.7;5;1.8;10;2
1150;3;Sants-Montjuc;13;la Marina de Port;Carrer Mare de Du del Port;339;41.36195;2.139581;Fora afluncia de gent;17;1.5;16;3.9;11;3.5;5;0.2;10;1.1
1151;3;Sants-Montjuc;13;la Marina de Port;Carrer del Foc;25;41.354164;2.136349;Fora afluncia de gent;5;2.6;4;4.8;4;2.6;4;5;4;2.6
1152;3;Sants-Montjuc;13;la Marina de Port;Carrer del Foc;37;41.354385;2.136899;Fora afluncia de gent;4;0.6;4;1.5;4;0.6;4;0;4;0.6
1153;3;Sants-Montjuc;13;la Marina de Port;Plaa de Llorca;0;41.364418;2.141341;Fora afluncia de gent;5;6.6;5;3.6;4;4.6;3;4.6;3;3.6
1154;3;Sants-Montjuc;13;la Marina de Port;Carrer Segura;17;41.365444;2.140891;Fora afluncia de gent;2;2.3;4;1.6;4;2.9;3;6.5;3;2.7
1155;3;Sants-Montjuc;13;la Marina de Port;Jardins del Pont Rom;1;41.359135;2.144222;Fora afluncia de gent;17;5.2;14;5.9;11;3.6;5;7.8;10;4.2
1156;3;Sants-Montjuc;13;la Marina de Port;Jardins dels Drets Humans;1;41.360744;2.136703;Fora afluncia de gent;17;5.9;15;5.1;11;3.2;5;2.8;10;2.6
1157;3;Sants-Montjuc;13;la Marina de Port;Parc de Can Sabat;1;41.362392;2.138633;Fora afluncia de gent;17;5.7;16;5.3;11;4.4;5;1.6;10;2.2
1158;3;Sants-Montjuc;14;la Font de la Guatlla;Carrer Sant Fructus;42;41.371056;2.145867;Fora afluncia de gent;4;0.6;5;0;4;2.4;3;0;3;0
1159;3;Sants-Montjuc;14;la Font de la Guatlla;Carrer Chopin;7;41.370716;2.146521;Fora afluncia de gent;4;1.8;5;5.6;4;0.6;3;6.6;3;0.9
1160;3;Sants-Montjuc;14;la Font de la Guatlla;Carrer de la Font Florida;90;41.368053;2.142831;Fora afluncia de gent;5;0.8;5;0.4;4;0;3;0;3;2
1161;3;Sants-Montjuc;15;Hostafrancs;Carrer vint-i-sis de gener de 1641;45;41.375069;2.141453;Mal s de contenidors i/o papereres;24;3.9;12;4.9;16;1.9;7;3.4;16;0.9
1162;3;Sants-Montjuc;15;Hostafrancs;Carrer vint-i-sis de gener de 1641;32;41.374249;2.141516;Mal s de contenidors i/o papereres;24;1.8;11;2.3;17;2.8;7;1.9;16;0.6
1163;3;Sants-Montjuc;15;Hostafrancs;Carrer vint-i-sis de gener de 1641;18;41.373638;2.141496;Mal s de contenidors i/o papereres;24;1.1;11;3.1;17;3.3;7;7.4;14;0.7
1164;3;Sants-Montjuc;15;Hostafrancs;Carrer Vilardell;49;41.374519;2.145334;Presncia danimals i/o alimentadors daquests;24;4.2;11;2.2;16;0.9;7;0;15;1.1
1165;3;Sants-Montjuc;15;Hostafrancs;Carrer Noguera Pallaresa;5;41.371475;2.136373;Mal s de contenidors i/o papereres;26;2;10;0.2;17;1.3;7;0.9;15;0.9
1166;3;Sants-Montjuc;15;Hostafrancs;Carrer Moians;47 B;41.372944;2.142443;Mal s de contenidors i/o papereres;24;2.6;11;2.2;17;1.1;7;1.1;15;2.3
1167;3;Sants-Montjuc;15;Hostafrancs;Carrer Leiva;20;41.373753;2.142749;Mal s de contenidors i/o papereres;24;0.9;11;1.7;17;0.4;7;2.6;15;0.9
1168;3;Sants-Montjuc;15;Hostafrancs;Carrer Moians;82;41.375099;2.142587;Mal s de contenidors i/o papereres;24;1;12;1.4;16;0.2;7;2;15;0.7
1169;3;Sants-Montjuc;15;Hostafrancs;Carrer Vilardell;24;41.374603;2.142988;Mal s de contenidors i/o papereres;24;2.4;11;5.2;16;1.9;7;0.6;15;3.1
